reference_pmid	reference_sgdid	curation_tag	entity_type	entity_name	entity_sgdid	note	created_by	date_created
PMID:37130856	SGD:S000343454	Classical phenotype information	gene	KGD2	SGD:S000002555		STACIA	2023-05-08
PMID:37130856	SGD:S000343454	Classical phenotype information	gene	MET6	SGD:S000000893		STACIA	2023-05-08
PMID:37130856	SGD:S000343454	Classical phenotype information	gene	ARG7	SGD:S000004666		STACIA	2023-05-08
PMID:37130856	SGD:S000343454	Classical phenotype information	gene	SAM2	SGD:S000002910		STACIA	2023-05-08
PMID:37130856	SGD:S000343454	Classical phenotype information	gene	PET8	SGD:S000004948		STACIA	2023-05-08
PMID:37418686	SGD:S000344421	GO information	gene	EXO1	SGD:S000005559		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	GO information	gene	SGS1	SGD:S000004802		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	GO information	gene	REV7	SGD:S000001401		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	REV3	SGD:S000006088		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	POL3	SGD:S000002260		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	MRE11	SGD:S000004837		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	RAD30	SGD:S000002827		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	POL4	SGD:S000000607		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	POL31	SGD:S000003766		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	POL32	SGD:S000003804		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	EXO1	SGD:S000005559		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	SGS1	SGD:S000004802		STACIA	2023-07-11
PMID:37418686	SGD:S000344421	Classical phenotype information	gene	REV7	SGD:S000001401		STACIA	2023-07-11
PMID:37453059	SGD:S000344615	Classical phenotype information	gene	ATG1	SGD:S000003148		STACIA	2023-07-26
PMID:37453059	SGD:S000344615	GO information	gene	HSC82	SGD:S000004798		STACIA	2023-07-26
PMID:37453059	SGD:S000344615	GO information	gene	HSP82	SGD:S000006161		STACIA	2023-07-26
PMID:37453059	SGD:S000344615	Post-translational modifications	gene	HSC82	SGD:S000004798	Atg1-mediated phosphorylation of a conserved serine in the amino domain of Hsp90	STACIA	2023-07-26
PMID:37453059	SGD:S000344615	Post-translational modifications	gene	HSP82	SGD:S000006161	Atg1-mediated phosphorylation of a conserved serine in the amino domain of Hsp90	STACIA	2023-07-26
PMID:37453059	SGD:S000344615	Regulation information	gene	HSC82	SGD:S000004798		STACIA	2023-07-26
PMID:37453059	SGD:S000344615	Regulation information	gene	HSP82	SGD:S000006161		STACIA	2023-07-26
PMID:37453059	SGD:S000344615	Regulation information	gene	ATG1	SGD:S000003148		STACIA	2023-07-26
PMID:37523212	SGD:S000344787	Engineering					STACIA	2023-08-07
PMID:36738789	SGD:S000342028	Classical phenotype information	gene	VPH1	SGD:S000005796		STACIA	2023-02-08
PMID:36738789	SGD:S000342028	Classical phenotype information	gene	RIM21	SGD:S000005238		STACIA	2023-02-08
PMID:36738789	SGD:S000342028	Classical phenotype information	gene	RIM101	SGD:S000001019		STACIA	2023-02-08
PMID:36941254	SGD:S000342762	Classical phenotype information	gene	DST1	SGD:S000003011		STACIA	2023-03-27
PMID:36941254	SGD:S000342762	Classical phenotype information	gene	RPB9	SGD:S000003038		STACIA	2023-03-27
PMID:36941254	SGD:S000342762	Classical phenotype information	gene	RPA34	SGD:S000003684		STACIA	2023-03-27
PMID:36941254	SGD:S000342762	Classical phenotype information	gene	RPB4	SGD:S000003676		STACIA	2023-03-27
PMID:36941254	SGD:S000342762	Classical phenotype information	gene	RPA14	SGD:S000002563		STACIA	2023-03-27
PMID:36723451	SGD:S000342038	Engineering					STACIA	2023-02-09
PMID:36941254	SGD:S000342762	Classical phenotype information	gene	RPA12	SGD:S000003824		STACIA	2023-03-27
PMID:37418127	SGD:S000344422	HTP phenotype					STACIA	2023-07-11
PMID:36941254	SGD:S000342762	Classical phenotype information	gene	RPA49	SGD:S000005192		STACIA	2023-03-27
PMID:36941254	SGD:S000342762	Alleles	gene	RPO41	SGD:S000001858		STACIA	2023-03-27
PMID:36941254	SGD:S000342762	Alleles	gene	RPO21	SGD:S000002299		STACIA	2023-03-27
PMID:37083736	SGD:S000343155	Engineering	gene	FCY1	SGD:S000006266		STACIA	2023-04-24
PMID:37148336	SGD:S000343455	Classical phenotype information	gene	ACC1	SGD:S000005299		STACIA	2023-05-08
PMID:37148336	SGD:S000343455	Classical phenotype information	gene	YPL062W	SGD:S000005983		STACIA	2023-05-08
PMID:36729146	SGD:S000342042	GO information	gene	SRO7	SGD:S000006236	activates exocyst post-Golgi vesicle tethering activity (see also PMID: 29668350); gain of function mutants increase exocyst vesicle tethering activity	NASH	2023-02-09
PMID:36729146	SGD:S000342042	GO information	gene	EXO84	SGD:S000000306	activates exocyst post-Golgi vesicle tethering activity (see also PMID: 29668350); gain of function mutants increase exocyst vesicle tethering activity	NASH	2023-02-09
PMID:36729146	SGD:S000342042	Alleles	gene	SRO7	SGD:S000006236	sro7-(52-1033) and alanine substitutions in Sro7-NT (fig2b) ; EXO84 gain-of-function mutants (EXO84-N12I, EXO84-L365W, EXO84-E626V); Snc2-E79,E82; gain of function allele EXO70-I114F	NASH	2023-02-09
PMID:36729146	SGD:S000342042	Alleles	gene	SNC2	SGD:S000005854	sro7-(52-1033) and alanine substitutions in Sro7-NT (fig2b) ; EXO84 gain-of-function mutants (EXO84-N12I, EXO84-L365W, EXO84-E626V); Snc2-E79,E82; gain of function allele EXO70-I114F	NASH	2023-02-09
PMID:36729146	SGD:S000342042	Alleles	gene	EXO70	SGD:S000003621	sro7-(52-1033) and alanine substitutions in Sro7-NT (fig2b) ; EXO84 gain-of-function mutants (EXO84-N12I, EXO84-L365W, EXO84-E626V); Snc2-E79,E82; gain of function allele EXO70-I114F	NASH	2023-02-09
PMID:36729146	SGD:S000342042	Alleles	gene	EXO84	SGD:S000000306	sro7-(52-1033) and alanine substitutions in Sro7-NT (fig2b) ; EXO84 gain-of-function mutants (EXO84-N12I, EXO84-L365W, EXO84-E626V); Snc2-E79,E82; gain of function allele EXO70-I114F	NASH	2023-02-09
PMID:37148336	SGD:S000343455	Engineering	gene	ACC1	SGD:S000005299		STACIA	2023-05-08
PMID:37148336	SGD:S000343455	Engineering	gene	YPL062W	SGD:S000005983		STACIA	2023-05-08
PMID:37418127	SGD:S000344422	Engineering					STACIA	2023-07-11
PMID:37468166	SGD:S000344617	Classical phenotype information	gene	FUN30	SGD:S000000017		STACIA	2023-07-27
PMID:37523893	SGD:S000344789	Classical phenotype information	gene	OPY1	SGD:S000000333		STACIA	2023-08-07
PMID:37523893	SGD:S000344789	Classical phenotype information	gene	PAU11	SGD:S000003230		STACIA	2023-08-07
PMID:37523893	SGD:S000344789	Classical phenotype information	gene	HEM1	SGD:S000002640		STACIA	2023-08-07
PMID:36749016	SGD:S000342107	GO information	gene	SNF1	SGD:S000002885		STACIA	2023-02-13
PMID:36749016	SGD:S000342107	GO information	gene	PIB2	SGD:S000002991		STACIA	2023-02-13
PMID:36749016	SGD:S000342107	Post-translational modifications	gene	PIB2	SGD:S000002991	Snf1 phosphorylates the TORC1 effector kinase Sch9 within its N-terminal region and thereby antagonizes the phosphorylation of a C-terminal TORC1-target residue within Sch9 itself that is critical for its activity.	STACIA	2023-02-13
PMID:36749016	SGD:S000342107	Post-translational modifications	gene	SNF1	SGD:S000002885	Snf1 phosphorylates the TORC1 effector kinase Sch9 within its N-terminal region and thereby antagonizes the phosphorylation of a C-terminal TORC1-target residue within Sch9 itself that is critical for its activity.	STACIA	2023-02-13
PMID:36749016	SGD:S000342107	Post-translational modifications	gene	SCH9	SGD:S000001248	Snf1 phosphorylates the TORC1 effector kinase Sch9 within its N-terminal region and thereby antagonizes the phosphorylation of a C-terminal TORC1-target residue within Sch9 itself that is critical for its activity.	STACIA	2023-02-13
PMID:36749016	SGD:S000342107	Regulation information	gene	SNF1	SGD:S000002885	Snf1 phosphorylates the TORC1 effector kinase Sch9 within its N-terminal region and thereby antagonizes the phosphorylation of a C-terminal TORC1-target residue within Sch9 itself that is critical for its activity.	STACIA	2023-02-13
PMID:36749016	SGD:S000342107	Regulation information	gene	SCH9	SGD:S000001248	Snf1 phosphorylates the TORC1 effector kinase Sch9 within its N-terminal region and thereby antagonizes the phosphorylation of a C-terminal TORC1-target residue within Sch9 itself that is critical for its activity.	STACIA	2023-02-13
PMID:36762978	SGD:S000342108	Engineering					STACIA	2023-02-13
PMID:36933821	SGD:S000342764	Classical phenotype information	gene	SMI1	SGD:S000003461		STACIA	2023-03-27
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	YME1	SGD:S000006228		STACIA	2023-06-16
PMID:37119805	SGD:S000343456	Non-phenotype HTP				first comprehensive map of telomere-addition hotspots in yeast	STACIA	2023-05-08
PMID:36755487	SGD:S000342121	Classical phenotype information	gene	SSA1	SGD:S000000004		STACIA	2023-02-13
PMID:36758548	SGD:S000342123	Alleles	gene	HXK2	SGD:S000003222	hxk2-D211N	STACIA	2023-02-13
PMID:36758548	SGD:S000342123	GO information	gene	OCA5	SGD:S000001021	inositol pyrophosphatase 	STACIA	2023-02-13
PMID:36758548	SGD:S000342123	Classical phenotype information	gene	OCA1	SGD:S000005043		STACIA	2023-02-13
PMID:36758548	SGD:S000342123	Classical phenotype information	gene	OCA2	SGD:S000005001		STACIA	2023-02-13
PMID:36758548	SGD:S000342123	Classical phenotype information	gene	OCA4	SGD:S000000691		STACIA	2023-02-13
PMID:36758548	SGD:S000342123	Classical phenotype information	gene	OCA6	SGD:S000002474		STACIA	2023-02-13
PMID:36758548	SGD:S000342123	Classical phenotype information	gene	SIW14	SGD:S000004977		STACIA	2023-02-13
PMID:36758548	SGD:S000342123	Classical phenotype information	gene	OCA5	SGD:S000001021		STACIA	2023-02-13
PMID:36759716	SGD:S000342127	Engineering	gene	ARO7	SGD:S000006264		NASH	2023-02-13
PMID:36759716	SGD:S000342127	Engineering	gene	TKL1	SGD:S000006278		NASH	2023-02-13
PMID:36759716	SGD:S000342127	Engineering	gene	ARO4	SGD:S000000453		NASH	2023-02-13
PMID:36759716	SGD:S000342127	Alleles	gene	ARO7	SGD:S000006264	aro4-Q166K aro7-T226I	NASH	2023-02-13
PMID:36759716	SGD:S000342127	Alleles	gene	ARO4	SGD:S000000453	aro4-Q166K aro7-T226I	NASH	2023-02-13
PMID:36723795	SGD:S000342010	Non-phenotype HTP				DEtail-seq profiled meiotic DSBs in Saccharomyces cerevisiae (GSE154226)	NASH	2023-02-13
PMID:36762474	SGD:S000342135	Classical phenotype information	gene	YKU70	SGD:S000004897		STACIA	2023-02-14
PMID:36762474	SGD:S000342135	Classical phenotype information	gene	SAE2	SGD:S000003143		STACIA	2023-02-14
PMID:36762474	SGD:S000342135	Alleles	gene	YKU70	SGD:S000004897	ku70-C85Y	STACIA	2023-02-14
PMID:36762474	SGD:S000342135	GO information	complex	Ku70:Ku80 complex	SGD:S000218115		STACIA	2023-02-14
PMID:36762474	SGD:S000342135	GO information	gene	YKU70	SGD:S000004897		STACIA	2023-02-14
PMID:36762474	SGD:S000342135	GO information	gene	TEL1	SGD:S000000184		STACIA	2023-02-14
PMID:37119805	SGD:S000343456	GO information	gene	CDC13	SGD:S000002379		STACIA	2023-05-08
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	MDL1	SGD:S000004178		STACIA	2023-06-16
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	PET9	SGD:S000000126		STACIA	2023-06-16
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	POR1	SGD:S000005000		STACIA	2023-06-16
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	MDM12	SGD:S000005369		STACIA	2023-06-16
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	RPN4	SGD:S000002178		STACIA	2023-06-16
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	CRD1	SGD:S000002301		STACIA	2023-06-16
PMID:36749784	SGD:S000342140	Classical phenotype information	gene	SRS2	SGD:S000003628		STACIA	2023-02-14
PMID:36749784	SGD:S000342140	Classical phenotype information	gene	RAD51	SGD:S000000897		STACIA	2023-02-14
PMID:36749784	SGD:S000342140	Classical phenotype information	gene	RAD55	SGD:S000002483		STACIA	2023-02-14
PMID:36749784	SGD:S000342140	Classical phenotype information	gene	RAD57	SGD:S000002411		STACIA	2023-02-14
PMID:36749784	SGD:S000342140	GO information	gene	RAD55	SGD:S000002483		STACIA	2023-02-14
PMID:36749784	SGD:S000342140	GO information	gene	SRS2	SGD:S000003628		STACIA	2023-02-14
PMID:36749784	SGD:S000342140	GO information	complex	RAD55-RAD57 complex	SGD:S000218016		STACIA	2023-02-14
PMID:36749784	SGD:S000342140	GO information	gene	RAD57	SGD:S000002411		STACIA	2023-02-14
PMID:37533322	SGD:S000344790	GO information	gene	YPT1	SGD:S000001856		STACIA	2023-08-07
PMID:37533322	SGD:S000344790	GO information	complex	NRD1 snoRNA termination complex	SGD:S000218184		STACIA	2023-08-07
PMID:36757926	SGD:S000342142	Classical phenotype information	gene	TAF1	SGD:S000003506		STACIA	2023-02-14
PMID:36757926	SGD:S000342142	Classical phenotype information	gene	HSP104	SGD:S000003949		STACIA	2023-02-14
PMID:36757926	SGD:S000342142	Classical phenotype information	gene	SPT3	SGD:S000002800		STACIA	2023-02-14
PMID:36757926	SGD:S000342142	GO information	gene	TAF1	SGD:S000003506		STACIA	2023-02-14
PMID:36736323	SGD:S000342044	GO information	gene	IPL1	SGD:S000006130	phosphorylate Mif2p and enhances inner kinetochore assembly	NASH	2023-02-16
PMID:36736323	SGD:S000342044	GO information	gene	CDC7	SGD:S000002175	phosphorylate Mif2p and enhances inner kinetochore assembly	NASH	2023-02-16
PMID:36736323	SGD:S000342044	GO information	gene	CDC5	SGD:S000004603	phosphorylate Mif2p and enhances inner kinetochore assembly	NASH	2023-02-16
PMID:36736323	SGD:S000342044	Post-translational modifications	gene	MIF2	SGD:S000001572	Mif2p PEST S/T residues cooperatively phosphorylated by DDK (Dbf4 and Cdc7), Cdc5p; Ipl1p phosphorylates Mif2p at other sites outside of this region (see Data S1)	NASH	2023-02-16
PMID:36795896	SGD:S000342229	Engineering					STACIA	2023-02-21
PMID:36779332	SGD:S000342231	Engineering					STACIA	2023-02-21
PMID:36791155	SGD:S000342240	Classical phenotype information	gene	PHO81	SGD:S000003465		STACIA	2023-02-22
PMID:36791155	SGD:S000342240	Classical phenotype information	gene	SCH9	SGD:S000001248		STACIA	2023-02-22
PMID:36791155	SGD:S000342240	Classical phenotype information	gene	PHO80	SGD:S000005361		STACIA	2023-02-22
PMID:36791155	SGD:S000342240	Classical phenotype information	gene	PHO85	SGD:S000005952		STACIA	2023-02-22
PMID:36791155	SGD:S000342240	Post-translational modifications	gene	SCH9	SGD:S000001248	Pho85-Pho80 directly phosphorylates Sch9 at Ser726 and to a lesser extent at Thr723	STACIA	2023-02-22
PMID:36791155	SGD:S000342240	Regulation information	gene	SCH9	SGD:S000001248		STACIA	2023-02-22
PMID:36773733	SGD:S000342241	GO information	gene	LEU1	SGD:S000002977		STACIA	2023-02-22
PMID:36773733	SGD:S000342241	Classical phenotype information	gene	ATM1	SGD:S000004916		STACIA	2023-02-22
PMID:36773733	SGD:S000342241	Classical phenotype information	gene	SSQ1	SGD:S000004361		STACIA	2023-02-22
PMID:36773733	SGD:S000342241	Classical phenotype information	gene	NFS1	SGD:S000000522		STACIA	2023-02-22
PMID:36773733	SGD:S000342241	Classical phenotype information	gene	LEU1	SGD:S000002977		STACIA	2023-02-22
PMID:36773733	SGD:S000342241	Classical phenotype information	gene	DRE2	SGD:S000001779		STACIA	2023-02-22
PMID:36791826	SGD:S000342246	Classical phenotype information	gene	SYM1	SGD:S000004241		NASH	2023-02-22
PMID:36772957	SGD:S000342248	GO information	gene	HOG1	SGD:S000004103		STACIA	2023-02-22
PMID:36772957	SGD:S000342248	Classical phenotype information	gene	GCN5	SGD:S000003484		STACIA	2023-02-22
PMID:36772957	SGD:S000342248	Classical phenotype information	gene	RTS1	SGD:S000005540		STACIA	2023-02-22
PMID:36772957	SGD:S000342248	Classical phenotype information	gene	HOG1	SGD:S000004103		STACIA	2023-02-22
PMID:36800387	SGD:S000342251	Alleles	gene	KTD1	SGD:S000000076		STACIA	2023-02-23
PMID:36800387	SGD:S000342251	GO information	gene	KTD1	SGD:S000000076		STACIA	2023-02-23
PMID:36800387	SGD:S000342251	Classical phenotype information	gene	KTD1	SGD:S000000076		STACIA	2023-02-23
PMID:36768760	SGD:S000342253	GO information	gene	AFT1	SGD:S000003039		STACIA	2023-02-23
PMID:36768760	SGD:S000342253	GO information	gene	YPK1	SGD:S000001609		STACIA	2023-02-23
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	PGS1	SGD:S000000510		STACIA	2023-06-16
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	IRE1	SGD:S000001121		STACIA	2023-06-16
PMID:37127330	SGD:S000343457	Non-phenotype HTP					STACIA	2023-05-08
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	SAL1	SGD:S000005027		STACIA	2023-06-16
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	VAC8	SGD:S000000739		STACIA	2023-06-16
PMID:37298346	SGD:S000344047	Classical phenotype information	gene	TOR1	SGD:S000003827		STACIA	2023-06-16
PMID:37428107	SGD:S000344474	HTP phenotype				null mutants from the homozygous deletion collection sensitive and resistant to prenylated isoflavonoids, wighteone and glabridin, in Table S3 (summarized in figure 3). 	NASH	2023-07-17
PMID:37428107	SGD:S000344474	Classical phenotype information	gene	DPP1	SGD:S000002692	examined sensitivity to glabridin and wighteone; ERG2 ERG5 ERG6 are highly sensitive; FAA genes resistant, IPT1 and ALE1 are resistant; YDC1 ELO2 ELO3 hypersensitive (see fig 4 for summary); PAH1 DPP1 LPP1 TGL3 CHO2 OPI3 PCT1 CPT1 INO2 INO4 TRP1 PEP4 VTC4 hypersensitive; HAC1 and HSP104 are resistant	NASH	2023-07-17
PMID:37428107	SGD:S000344474	Classical phenotype information	gene	IPT1	SGD:S000002479	examined sensitivity to glabridin and wighteone; ERG2 ERG5 ERG6 are highly sensitive; FAA genes resistant, IPT1 and ALE1 are resistant; YDC1 ELO2 ELO3 hypersensitive (see fig 4 for summary); PAH1 DPP1 LPP1 TGL3 CHO2 OPI3 PCT1 CPT1 INO2 INO4 TRP1 PEP4 VTC4 hypersensitive; HAC1 and HSP104 are resistant	NASH	2023-07-17
PMID:37428107	SGD:S000344474	Classical phenotype information	gene	ERG5	SGD:S000004617	examined sensitivity to glabridin and wighteone; ERG2 ERG5 ERG6 are highly sensitive; FAA genes resistant, IPT1 and ALE1 are resistant; YDC1 ELO2 ELO3 hypersensitive (see fig 4 for summary); PAH1 DPP1 LPP1 TGL3 CHO2 OPI3 PCT1 CPT1 INO2 INO4 TRP1 PEP4 VTC4 hypersensitive; HAC1 and HSP104 are resistant	NASH	2023-07-17
PMID:37428107	SGD:S000344474	Classical phenotype information	gene	ERG2	SGD:S000004815	examined sensitivity to glabridin and wighteone; ERG2 ERG5 ERG6 are highly sensitive; FAA genes resistant, IPT1 and ALE1 are resistant; YDC1 ELO2 ELO3 hypersensitive (see fig 4 for summary); PAH1 DPP1 LPP1 TGL3 CHO2 OPI3 PCT1 CPT1 INO2 INO4 TRP1 PEP4 VTC4 hypersensitive; HAC1 and HSP104 are resistant	NASH	2023-07-17
