gene_name or feature_name	feature_name or alias	contig	strain	feature.start	feature.end	
SUF11	tP(UGG)O2	JRIT01000140.1	FL100	467529	467630	
SUF11	tP(UGG)O2	JRIZ01000031.1	JK9-3d	109461	109562	
SUF11	tP(UGG)O2	JRIW01000060.1	SEY6210	113176	113075	
SUF11	tP(UGG)O2	JRIX01000100.1	X2180-1A	109331	109432	
SUF11	tP(UGG)O2	JRIF01000147.1	Y55	72520	72419	
tP(UGG)O3	tP(UGG)O3	JRIV01000133.1	CEN.PK2-1Ca	89772	89668	
tP(UGG)O3	tP(UGG)O3	JRIT01000157.1	FL100	90128	90024	
tP(UGG)O3	tP(UGG)O3	JRIZ01000084.1	JK9-3d	129	233	
tP(UGG)O3	tP(UGG)O3	JRIW01000024.1	SEY6210	129	233	
tP(UGG)O3	tP(UGG)O3	JRIX01000038.1	X2180-1A	90118	90014	
tP(UGG)Q	tP(UGG)Q	JRIQ01000358.1	Sigma1278b	292	363	
CDC65	tQ(CUG)M	JRIQ01000009.1	Sigma1278b	39459	39388	
CDC65	tQ(CUG)M	JRIV01000159.1	CEN.PK2-1Ca	100061	100132	
CDC65	tQ(CUG)M	JRIY01000048.1	D273-10B	39478	39407	
CDC65	tQ(CUG)M	JRIT01000030.1	FL100	100040	100111	
CDC65	tQ(CUG)M	JRIZ01000149.1	JK9-3d	259	330	
CDC65	tQ(CUG)M	JRIP01000168.1	RM11-1A	277	348	
CDC65	tQ(CUG)M	JRIW01000124.1	SEY6210	110127	110198	
CDC65	tQ(CUG)M	JRIU01000259.1	W303	259	330	
CDC65	tQ(CUG)M	JRIX01000140.1	X2180-1A	100273	100344	
CDC65	tQ(CUG)M	JRIF01000116.1	Y55	116029	116100	
tQ(UUG)B	tQ(UUG)B	JRIQ01000110.1	Sigma1278b	50616	50687	
tQ(UUG)B	tQ(UUG)B	JRIV01000197.1	CEN.PK2-1Ca	50661	50732	
tQ(UUG)B	tQ(UUG)B	JRIY01000177.1	D273-10B	126353	126282	
tQ(UUG)B	tQ(UUG)B	JRIT01000185.1	FL100	126351	126280	
tQ(UUG)B	tQ(UUG)B	JRIZ01000178.1	JK9-3d	50662	50733	
tQ(UUG)B	tQ(UUG)B	JRIP01000036.1	RM11-1A	50868	50939	
tQ(UUG)B	tQ(UUG)B	JRIW01000048.1	SEY6210	50663	50734	
tQ(UUG)B	tQ(UUG)B	JRIU01000014.1	W303	50610	50681	
tQ(UUG)B	tQ(UUG)B	JRIX01000234.1	X2180-1A	2748	2677	
tQ(UUG)B	tQ(UUG)B	JRIF01000118.1	Y55	647	718	
tQ(UUG)C	tQ(UUG)C	JRIQ01000116.1	Sigma1278b	30110	30181	
tQ(UUG)C	tQ(UUG)C	JRIV01000160.1	CEN.PK2-1Ca	293	364	
tQ(UUG)C	tQ(UUG)C	JRIY01000024.1	D273-10B	25534	25463	
tQ(UUG)C	tQ(UUG)C	JRIZ01000223.1	JK9-3d	16618	16547	
tQ(UUG)C	tQ(UUG)C	JRIF01000061.1	Y55	30043	30114	
tQ(UUG)D1	tQ(UUG)D1	JRIQ01000046.1	Sigma1278b	133412	133341	
tQ(UUG)D1	tQ(UUG)D1	JRIV01000074.1	CEN.PK2-1Ca	1030	1101	
tQ(UUG)D1	tQ(UUG)D1	JRIY01000026.1	D273-10B	219	290	
tQ(UUG)D1	tQ(UUG)D1	JRIT01000029.1	FL100	1108	1179	
tQ(UUG)D1	tQ(UUG)D1	JRIZ01000024.1	JK9-3d	1114	1185	
tQ(UUG)D1	tQ(UUG)D1	JRIP01000120.1	RM11-1A	42573	42644	
tQ(UUG)D1	tQ(UUG)D1	JRIW01000090.1	SEY6210	9456	9385	
tQ(UUG)D1	tQ(UUG)D1	JRIU01000120.1	W303	219	290	
tQ(UUG)D1	tQ(UUG)D1	JRIX01000185.1	X2180-1A	219	290	
tQ(UUG)D1	tQ(UUG)D1	JRIF01000154.1	Y55	1031	1102	
tQ(UUG)D2	tQ(UUG)D2	JRIV01000074.1	CEN.PK2-1Ca	117620	117549	
tQ(UUG)D2	tQ(UUG)D2	JRIY01000103.1	D273-10B	16992	17063	
tQ(UUG)D2	tQ(UUG)D2	JRIZ01000077.1	JK9-3d	16734	16805	
tQ(UUG)D2	tQ(UUG)D2	JRIW01000133.1	SEY6210	110012	109941	
tQ(UUG)D2	tQ(UUG)D2	JRIX01000158.1	X2180-1A	169	240	
tQ(UUG)D2	tQ(UUG)D2	JRIF01000154.1	Y55	118377	118306	
tQ(UUG)D3	tQ(UUG)D3	JRIV01000074.1	CEN.PK2-1Ca	266972	266901	
tQ(UUG)D3	tQ(UUG)D3	JRIY01000111.1	D273-10B	139	210	
tQ(UUG)D3	tQ(UUG)D3	JRIZ01000059.1	JK9-3d	23964	23893	
tQ(UUG)D3	tQ(UUG)D3	JRIX01000252.1	X2180-1A	139	210	
tQ(UUG)E1	tQ(UUG)E1	JRIQ01000016.1	Sigma1278b	24303	24374	
tQ(UUG)E1	tQ(UUG)E1	JRIV01000017.1	CEN.PK2-1Ca	133697	133768	
tQ(UUG)E1	tQ(UUG)E1	JRIP01000185.1	RM11-1A	24220	24291	
tQ(UUG)E1	tQ(UUG)E1	JRIW01000127.1	SEY6210	227648	227719	
tQ(UUG)E1	tQ(UUG)E1	JRIF01000107.1	Y55	39863	39792	
tQ(UUG)E2	tQ(UUG)E2	JRIQ01000223.1	Sigma1278b	94631	94702	
tQ(UUG)E2	tQ(UUG)E2	JRIV01000017.1	CEN.PK2-1Ca	14910	14839	
tQ(UUG)E2	tQ(UUG)E2	JRIY01000021.1	D273-10B	66920	66849	
tQ(UUG)E2	tQ(UUG)E2	JRIT01000190.1	FL100	109278	109207	
tQ(UUG)E2	tQ(UUG)E2	JRIZ01000163.1	JK9-3d	7180	7251	
tQ(UUG)E2	tQ(UUG)E2	JRIP01000013.1	RM11-1A	76600	76529	
tQ(UUG)E2	tQ(UUG)E2	JRIW01000127.1	SEY6210	108401	108330	
tQ(UUG)E2	tQ(UUG)E2	JRIU01000138.1	W303	4304	4375	
tQ(UUG)E2	tQ(UUG)E2	JRIX01000222.1	X2180-1A	4604	4675	
tQ(UUG)E2	tQ(UUG)E2	JRIF01000176.1	Y55	12895	12824	
tQ(UUG)H	tQ(UUG)H	JRIQ01000139.1	Sigma1278b	347	418	
tQ(UUG)H	tQ(UUG)H	JRIV01000090.1	CEN.PK2-1Ca	11965	11894	
tQ(UUG)H	tQ(UUG)H	JRIY01000200.1	D273-10B	42457	42528	
tQ(UUG)H	tQ(UUG)H	JRIZ01000132.1	JK9-3d	79457	79386	
tQ(UUG)H	tQ(UUG)H	JRIP01000028.1	RM11-1A	77348	77277	
tQ(UUG)H	tQ(UUG)H	JRIW01000045.1	SEY6210	17610	17681	
tQ(UUG)H	tQ(UUG)H	JRIU01000240.1	W303	1274	1345	
tQ(UUG)H	tQ(UUG)H	JRIX01000096.1	X2180-1A	12100	12029	
tQ(UUG)H	tQ(UUG)H	JRIF01000085.1	Y55	78860	78789	
tQ(UUG)L	tQ(UUG)L	JRIQ01000332.1	Sigma1278b	37375	37304	
tQ(UUG)L	tQ(UUG)L	JRIV01000007.1	CEN.PK2-1Ca	74444	74373	
tQ(UUG)L	tQ(UUG)L	JRIY01000114.1	D273-10B	227586	227515	
tQ(UUG)L	tQ(UUG)L	JRIT01000050.1	FL100	227785	227714	
tQ(UUG)L	tQ(UUG)L	JRIZ01000081.1	JK9-3d	2894	2965	
tQ(UUG)L	tQ(UUG)L	JRIP01000112.1	RM11-1A	37134	37063	
tQ(UUG)L	tQ(UUG)L	JRIW01000155.1	SEY6210	2900	2971	
tQ(UUG)L	tQ(UUG)L	JRIU01000062.1	W303	2736	2807	
tQ(UUG)L	tQ(UUG)L	JRIX01000114.1	X2180-1A	2893	2964	
tQ(UUG)L	tQ(UUG)L	JRIF01000132.1	Y55	21548	21477	
tQ(UUG)Q	tQ(UUG)Q	JRIQ01000341.1	Sigma1278b	1086	1011	
tR(ACG)D	tR(ACG)D	JRIQ01000046.1	Sigma1278b	42023	42112	
tR(ACG)D	tR(ACG)D	JRIV01000074.1	CEN.PK2-1Ca	92577	92505	
tR(ACG)D	tR(ACG)D	JRIY01000103.1	D273-10B	42173	42245	
tR(ACG)D	tR(ACG)D	JRIT01000013.1	FL100	131231	131262	
tR(ACG)D	tR(ACG)D	JRIZ01000077.1	JK9-3d	41914	41986	
tR(ACG)D	tR(ACG)D	JRIP01000008.1	RM11-1A	51132	51101	
tR(ACG)D	tR(ACG)D	JRIW01000133.1	SEY6210	84830	84758	
tR(ACG)D	tR(ACG)D	JRIU01000183.1	W303	25143	25232	
tR(ACG)D	tR(ACG)D	JRIX01000158.1	X2180-1A	25353	25425	
tR(ACG)E	tR(ACG)E	JRIQ01000226.1	Sigma1278b	1	40	
tR(ACG)E	tR(ACG)E	JRIV01000193.1	CEN.PK2-1Ca	1	40	
tR(ACG)E	tR(ACG)E	JRIY01000217.1	D273-10B	1	40	
tR(ACG)E	tR(ACG)E	JRIT01000179.1	FL100	1	40	
tR(ACG)E	tR(ACG)E	JRIZ01000175.1	JK9-3d	1	40	
tR(ACG)E	tR(ACG)E	JRIP01000091.1	RM11-1A	131091	131019	
tR(ACG)E	tR(ACG)E	JRIW01000047.1	SEY6210	1	40	
tR(ACG)E	tR(ACG)E	JRIU01000125.1	W303	1	40	
tR(ACG)E	tR(ACG)E	JRIX01000188.1	X2180-1A	1	40	
tR(ACG)E	tR(ACG)E	JRIF01000203.1	Y55	70974	71013	
tR(ACG)J	tR(ACG)J	JRIQ01000143.1	Sigma1278b	120855	120783	
tR(ACG)J	tR(ACG)J	JRIV01000144.1	CEN.PK2-1Ca	30202	30274	
tR(ACG)J	tR(ACG)J	JRIY01000186.1	D273-10B	121047	120975	
tR(ACG)J	tR(ACG)J	JRIT01000101.1	FL100	120674	120602	
tR(ACG)J	tR(ACG)J	JRIZ01000102.1	JK9-3d	104669	104597	
tR(ACG)J	tR(ACG)J	JRIP01000078.1	RM11-1A	120445	120373	
tR(ACG)J	tR(ACG)J	JRIW01000076.1	SEY6210	120612	120540	
tR(ACG)J	tR(ACG)J	JRIU01000012.1	W303	29613	29685	
tR(ACG)J	tR(ACG)J	JRIX01000108.1	X2180-1A	120555	120483	
tR(ACG)J	tR(ACG)J	JRIF01000224.1	Y55	120998	120926	
tR(ACG)K	tR(ACG)K	JRIQ01000173.1	Sigma1278b	23048	22976	
tR(ACG)K	tR(ACG)K	JRIV01000116.1	CEN.PK2-1Ca	64827	64755	
tR(ACG)K	tR(ACG)K	JRIY01000001.1	D273-10B	70194	70122	
tR(ACG)K	tR(ACG)K	JRIT01000002.1	FL100	22615	22543	
tR(ACG)K	tR(ACG)K	JRIZ01000209.1	JK9-3d	22613	22541	
tR(ACG)K	tR(ACG)K	JRIP01000162.1	RM11-1A	64643	64571	
tR(ACG)K	tR(ACG)K	JRIW01000046.1	SEY6210	26524	26452	
tR(ACG)K	tR(ACG)K	JRIU01000201.1	W303	176774	176806	
tR(ACG)K	tR(ACG)K	JRIX01000131.1	X2180-1A	32573	32645	
tR(ACG)K	tR(ACG)K	JRIF01000067.1	Y55	65076	65004	
tR(ACG)L	tR(ACG)L	JRIQ01000079.1	Sigma1278b	37069	36981	
tR(ACG)L	tR(ACG)L	JRIV01000007.1	CEN.PK2-1Ca	1	32	
tR(ACG)L	tR(ACG)L	JRIY01000114.1	D273-10B	153297	153369	
tR(ACG)L	tR(ACG)L	JRIT01000050.1	FL100	153487	153518	
tR(ACG)L	tR(ACG)L	JRIZ01000081.1	JK9-3d	77289	77258	
tR(ACG)L	tR(ACG)L	JRIP01000123.1	RM11-1A	140878	140909	
tR(ACG)L	tR(ACG)L	JRIW01000155.1	SEY6210	77335	77263	
tR(ACG)L	tR(ACG)L	JRIU01000062.1	W303	77057	77026	
tR(ACG)L	tR(ACG)L	JRIX01000114.1	X2180-1A	77395	77364	
tR(ACG)L	tR(ACG)L	JRIF01000218.1	Y55	53239	53167	
tR(ACG)O	tR(ACG)O	JRIQ01000023.1	Sigma1278b	217135	217063	
tR(ACG)O	tR(ACG)O	JRIV01000200.1	CEN.PK2-1Ca	39427	39355	
tR(ACG)O	tR(ACG)O	JRIY01000077.1	D273-10B	14626	14698	
tR(ACG)O	tR(ACG)O	JRIT01000140.1	FL100	343649	343577	
tR(ACG)O	tR(ACG)O	JRIZ01000155.1	JK9-3d	14589	14661	
tR(ACG)O	tR(ACG)O	JRIP01000004.1	RM11-1A	236690	236762	
tR(ACG)O	tR(ACG)O	JRIW01000094.1	SEY6210	89783	89855	
tR(ACG)O	tR(ACG)O	JRIU01000133.1	W303	119542	119579	
tR(ACG)O	tR(ACG)O	JRIX01000055.1	X2180-1A	216704	216632	
tR(ACG)O	tR(ACG)O	JRIF01000083.1	Y55	113475	113403	
TRR4	tR(CCG)L	JRIQ01000180.1	Sigma1278b	138594	138523	
TRR4	tR(CCG)L	JRIV01000052.1	CEN.PK2-1Ca	176412	176483	
TRR4	tR(CCG)L	JRIY01000222.1	D273-10B	138723	138652	
TRR4	tR(CCG)L	JRIT01000135.1	FL100	161531	161602	
TRR4	tR(CCG)L	JRIZ01000011.1	JK9-3d	122606	122535	
TRR4	tR(CCG)L	JRIP01000033.1	RM11-1A	188423	188352	
TRR4	tR(CCG)L	JRIW01000165.1	SEY6210	158	229	
TRR4	tR(CCG)L	JRIU01000043.1	W303	123301	123230	
TRR4	tR(CCG)L	JRIX01000157.1	X2180-1A	122599	122528	
TRR4	tR(CCG)L	JRIF01000181.1	Y55	10776	10705	
tR(UCU)B	tR(UCU)B	JRIQ01000110.1	Sigma1278b	105646	105717	
tR(UCU)B	tR(UCU)B	JRIV01000104.1	CEN.PK2-1Ca	52248	52319	
tR(UCU)B	tR(UCU)B	JRIY01000177.1	D273-10B	71325	71254	
tR(UCU)B	tR(UCU)B	JRIT01000185.1	FL100	71329	71258	
tR(UCU)B	tR(UCU)B	JRIZ01000178.1	JK9-3d	105693	105764	
tR(UCU)B	tR(UCU)B	JRIP01000035.1	RM11-1A	340	411	
tR(UCU)B	tR(UCU)B	JRIW01000027.1	SEY6210	23718	23647	
tR(UCU)B	tR(UCU)B	JRIU01000235.1	W303	52266	52337	
tR(UCU)B	tR(UCU)B	JRIX01000064.1	X2180-1A	52262	52333	
tR(UCU)B	tR(UCU)B	JRIF01000118.1	Y55	55677	55748	
tR(UCU)D	tR(UCU)D	JRIV01000074.1	CEN.PK2-1Ca	41148	41219	
tR(UCU)D	tR(UCU)D	JRIY01000103.1	D273-10B	93426	93355	
tR(UCU)D	tR(UCU)D	JRIT01000013.1	FL100	182573	182502	
tR(UCU)D	tR(UCU)D	JRIW01000133.1	SEY6210	33584	33655	
tR(UCU)D	tR(UCU)D	JRIF01000154.1	Y55	41118	41189	
tR(UCU)E	tR(UCU)E	JRIQ01000223.1	Sigma1278b	87458	87387	
tR(UCU)E	tR(UCU)E	JRIV01000017.1	CEN.PK2-1Ca	22435	22506	
tR(UCU)E	tR(UCU)E	JRIY01000144.1	D273-10B	111305	111234	
tR(UCU)E	tR(UCU)E	JRIY01000174.1	D273-10B	4313	4242	
tR(UCU)E	tR(UCU)E	JRIT01000190.1	FL100	116857	116928	
tR(UCU)E	tR(UCU)E	JRIZ01000172.1	JK9-3d	284	355	
tR(UCU)E	tR(UCU)E	JRIP01000013.1	RM11-1A	83687	83758	
tR(UCU)E	tR(UCU)E	JRIW01000127.1	SEY6210	115977	116048	
tR(UCU)E	tR(UCU)E	JRIU01000046.1	W303	111397	111326	
tR(UCU)E	tR(UCU)E	JRIX01000237.1	X2180-1A	2762	2833	
tR(UCU)E	tR(UCU)E	JRIF01000176.1	Y55	20076	20147	
tR(UCU)G2	tR(UCU)G2	JRIV01000203.1	CEN.PK2-1Ca	54058	54129	
tR(UCU)G2	tR(UCU)G2	JRIY01000097.1	D273-10B	50112	50183	
tR(UCU)G2	tR(UCU)G2	JRIT01000021.1	FL100	49783	49854	
tR(UCU)G2	tR(UCU)G2	JRIZ01000096.1	JK9-3d	5525	5454	
tR(UCU)G2	tR(UCU)G2	JRIP01000163.1	RM11-1A	101433	101504	
tR(UCU)G2	tR(UCU)G2	JRIW01000012.1	SEY6210	54013	54084	
tR(UCU)G2	tR(UCU)G2	JRIU01000199.1	W303	53347	53276	
tR(UCU)G2	tR(UCU)G2	JRIX01000045.1	X2180-1A	5525	5454	
tR(UCU)G2	tR(UCU)G2	JRIF01000156.1	Y55	16943	17014	
tR(UCU)G3	tR(UCU)G3	JRIQ01000150.1	Sigma1278b	668	739	
tR(UCU)G3	tR(UCU)G3	JRIV01000153.1	CEN.PK2-1Ca	28815	28744	
tR(UCU)G3	tR(UCU)G3	JRIT01000089.1	FL100	4594	4523	
tR(UCU)G3	tR(UCU)G3	JRIZ01000185.1	JK9-3d	8678	8749	
tR(UCU)G3	tR(UCU)G3	JRIU01000152.1	W303	223	294	
tR(UCU)G3	tR(UCU)G3	JRIF01000239.1	Y55	839	910	
tR(UCU)J1	tR(UCU)J1	JRIV01000142.1	CEN.PK2-1Ca	69358	69287	
tR(UCU)J1	tR(UCU)J1	JRIW01000050.1	SEY6210	98531	98460	
tR(UCU)J1	tR(UCU)J1	JRIF01000022.1	Y55	280	351	
tR(UCU)J2	tR(UCU)J2	JRIQ01000026.1	Sigma1278b	19232	19161	
tR(UCU)J2	tR(UCU)J2	JRIV01000142.1	CEN.PK2-1Ca	50278	50349	
tR(UCU)J2	tR(UCU)J2	JRIY01000004.1	D273-10B	19244	19173	
tR(UCU)J2	tR(UCU)J2	JRIW01000050.1	SEY6210	79329	79400	
tR(UCU)J2	tR(UCU)J2	JRIX01000205.1	X2180-1A	79655	79726	
tR(UCU)J2	tR(UCU)J2	JRIF01000022.1	Y55	19262	19191	
tR(UCU)K	tR(UCU)K	JRIQ01000039.1	Sigma1278b	159569	159498	
tR(UCU)K	tR(UCU)K	JRIV01000164.1	CEN.PK2-1Ca	125782	125711	
tR(UCU)K	tR(UCU)K	JRIY01000123.1	D273-10B	126095	126024	
tR(UCU)K	tR(UCU)K	JRIT01000049.1	FL100	159863	159792	
tR(UCU)K	tR(UCU)K	JRIZ01000135.1	JK9-3d	40124	40195	
tR(UCU)K	tR(UCU)K	JRIP01000011.1	RM11-1A	159486	159415	
tR(UCU)K	tR(UCU)K	JRIW01000103.1	SEY6210	295243	295314	
tR(UCU)K	tR(UCU)K	JRIU01000027.1	W303	159924	159853	
tR(UCU)K	tR(UCU)K	JRIX01000074.1	X2180-1A	146531	146460	
tR(UCU)K	tR(UCU)K	JRIF01000131.1	Y55	17677	17606	
tR(UCU)M1	tR(UCU)M1	JRIQ01000163.1	Sigma1278b	115387	115316	
tR(UCU)M1	tR(UCU)M1	JRIV01000159.1	CEN.PK2-1Ca	160034	160105	
tR(UCU)M1	tR(UCU)M1	JRIY01000090.1	D273-10B	20456	20527	
tR(UCU)M1	tR(UCU)M1	JRIT01000030.1	FL100	160323	160394	
tR(UCU)M1	tR(UCU)M1	JRIZ01000149.1	JK9-3d	60422	60493	
tR(UCU)M1	tR(UCU)M1	JRIP01000047.1	RM11-1A	20374	20445	
tR(UCU)M1	tR(UCU)M1	JRIW01000086.1	SEY6210	20371	20442	
tR(UCU)M1	tR(UCU)M1	JRIU01000192.1	W303	113795	113724	
tR(UCU)M1	tR(UCU)M1	JRIX01000163.1	X2180-1A	20394	20465	
tR(UCU)M1	tR(UCU)M1	JRIF01000116.1	Y55	176409	176480	
tR(UCU)M2	tR(UCU)M2	JRIV01000023.1	CEN.PK2-1Ca	44845	44774	
tR(UCU)M2	tR(UCU)M2	JRIY01000106.1	D273-10B	44851	44780	
tR(UCU)M2	tR(UCU)M2	JRIT01000128.1	FL100	14709	14780	
tR(UCU)M2	tR(UCU)M2	JRIZ01000127.1	JK9-3d	57773	57844	
tR(UCU)M2	tR(UCU)M2	JRIP01000133.1	RM11-1A	14704	14775	
tR(UCU)M2	tR(UCU)M2	JRIW01000044.1	SEY6210	213841	213912	
tR(UCU)M2	tR(UCU)M2	JRIX01000196.1	X2180-1A	44876	44805	
tR(UCU)M2	tR(UCU)M2	JRIF01000161.1	Y55	123656	123585	
tS(AGA)A	tS(AGA)A	JRIP01000187.1	RM11-1A	1378	1297	
tS(AGA)B	tS(AGA)B	JRIY01000071.1	D273-10B	29277	29196	
tS(AGA)B	tS(AGA)B	JRIT01000017.1	FL100	23585	23666	
tS(AGA)B	tS(AGA)B	JRIZ01000212.1	JK9-3d	29331	29250	
tS(AGA)B	tS(AGA)B	JRIP01000135.1	RM11-1A	23107	23188	
tS(AGA)B	tS(AGA)B	JRIW01000070.1	SEY6210	24549	24630	
tS(AGA)B	tS(AGA)B	JRIU01000067.1	W303	66916	66835	
tS(AGA)B	tS(AGA)B	JRIX01000017.1	X2180-1A	258	339	
tS(AGA)D1	tS(AGA)D1	JRIQ01000219.1	Sigma1278b	25523	25442	
tS(AGA)D1	tS(AGA)D1	JRIV01000173.1	CEN.PK2-1Ca	35146	35065	
tS(AGA)D1	tS(AGA)D1	JRIY01000124.1	D273-10B	35146	35065	
tS(AGA)D1	tS(AGA)D1	JRIT01000031.1	FL100	53259	53340	
tS(AGA)D1	tS(AGA)D1	JRIZ01000117.1	JK9-3d	303	384	
tS(AGA)D1	tS(AGA)D1	JRIP01000072.1	RM11-1A	52342	52423	
tS(AGA)D1	tS(AGA)D1	JRIW01000157.1	SEY6210	341	422	
tS(AGA)D1	tS(AGA)D1	JRIU01000037.1	W303	208614	208695	
tS(AGA)D1	tS(AGA)D1	JRIX01000009.1	X2180-1A	210296	210377	
tS(AGA)D1	tS(AGA)D1	JRIF01000125.1	Y55	12422	12341	
tS(AGA)D2	tS(AGA)D2	JRIV01000077.1	CEN.PK2-1Ca	34687	34606	
tS(AGA)D2	tS(AGA)D2	JRIZ01000009.1	JK9-3d	153	234	
tS(AGA)D2	tS(AGA)D2	JRIW01000107.1	SEY6210	267	348	
tS(AGA)D2	tS(AGA)D2	JRIF01000194.1	Y55	202	283	
tS(AGA)D3	tS(AGA)D3	JRIT01000164.1	FL100	62401	62482	
tS(AGA)D3	tS(AGA)D3	JRIW01000129.1	SEY6210	217163	217082	
tS(AGA)D3	tS(AGA)D3	JRIX01000148.1	X2180-1A	62401	62482	
tS(AGA)D3	tS(AGA)D3	JRIF01000026.1	Y55	62388	62469	
tS(AGA)G	tS(AGA)G	JRIQ01000005.1	Sigma1278b	127918	127999	
tS(AGA)G	tS(AGA)G	JRIV01000015.1	CEN.PK2-1Ca	139	220	
tS(AGA)G	tS(AGA)G	JRIY01000135.1	D273-10B	20248	20167	
tS(AGA)G	tS(AGA)G	JRIT01000084.1	FL100	20241	20160	
tS(AGA)G	tS(AGA)G	JRIW01000052.1	SEY6210	20159	20078	
tS(AGA)G	tS(AGA)G	JRIX01000164.1	X2180-1A	20064	19983	
tS(AGA)H	tS(AGA)H	JRIV01000156.1	CEN.PK2-1Ca	119260	119179	
tS(AGA)H	tS(AGA)H	JRIY01000200.1	D273-10B	41243	41162	
tS(AGA)H	tS(AGA)H	JRIT01000191.1	FL100	16389	16308	
tS(AGA)H	tS(AGA)H	JRIZ01000132.1	JK9-3d	80671	80752	
tS(AGA)H	tS(AGA)H	JRIW01000045.1	SEY6210	16396	16315	
tS(AGA)H	tS(AGA)H	JRIX01000080.1	X2180-1A	651	732	
tS(AGA)H	tS(AGA)H	JRIF01000057.1	Y55	40756	40675	
tS(AGA)J	tS(AGA)J	JRIQ01000140.1	Sigma1278b	40145	40064	
tS(AGA)J	tS(AGA)J	JRIV01000078.1	CEN.PK2-1Ca	16441	16522	
tS(AGA)J	tS(AGA)J	JRIZ01000094.1	JK9-3d	178618	178699	
tS(AGA)J	tS(AGA)J	JRIW01000121.1	SEY6210	178197	178278	
tS(AGA)J	tS(AGA)J	JRIX01000194.1	X2180-1A	14002	14083	
tS(AGA)L	tS(AGA)L	JRIQ01000024.1	Sigma1278b	71862	71781	
tS(AGA)L	tS(AGA)L	JRIV01000125.1	CEN.PK2-1Ca	200044	200125	
tS(AGA)L	tS(AGA)L	JRIY01000002.1	D273-10B	47300	47381	
tS(AGA)L	tS(AGA)L	JRIT01000063.1	FL100	47066	47147	
tS(AGA)L	tS(AGA)L	JRIZ01000020.1	JK9-3d	71642	71561	
tS(AGA)L	tS(AGA)L	JRIW01000064.1	SEY6210	71630	71549	
tS(AGA)L	tS(AGA)L	JRIU01000078.1	W303	711	792	
tS(AGA)L	tS(AGA)L	JRIX01000250.1	X2180-1A	71645	71564	
tS(AGA)L	tS(AGA)L	JRIF01000126.1	Y55	72248	72167	
tS(AGA)M	tS(AGA)M	JRIQ01000007.1	Sigma1278b	112870	112951	
tS(AGA)M	tS(AGA)M	JRIV01000175.1	CEN.PK2-1Ca	35809	35728	
tS(AGA)M	tS(AGA)M	JRIX01000179.1	X2180-1A	35956	35875	
SUP61	tS(CGA)C	JRIQ01000154.1	Sigma1278b	65664	65564	
SUP61	tS(CGA)C	JRIV01000112.1	CEN.PK2-1Ca	26829	26929	
SUP61	tS(CGA)C	JRIY01000068.1	D273-10B	149	249	
SUP61	tS(CGA)C	JRIT01000076.1	FL100	26818	26918	
SUP61	tS(CGA)C	JRIZ01000063.1	JK9-3d	28440	28540	
SUP61	tS(CGA)C	JRIP01000167.1	RM11-1A	40684	40584	
SUP61	tS(CGA)C	JRIW01000163.1	SEY6210	26822	26922	
SUP61	tS(CGA)C	JRIU01000026.1	W303	65792	65692	
SUP61	tS(CGA)C	JRIX01000236.1	X2180-1A	65791	65691	
SUP61	tS(CGA)C	JRIF01000178.1	Y55	65741	65641	
tS(GCU)F	tS(GCU)F	JRIQ01000028.1	Sigma1278b	29325	29225	
tS(GCU)F	tS(GCU)F	JRIV01000088.1	CEN.PK2-1Ca	29739	29839	
tS(GCU)F	tS(GCU)F	JRIY01000118.1	D273-10B	29360	29460	
tS(GCU)F	tS(GCU)F	JRIT01000019.1	FL100	47640	47602	
tS(GCU)F	tS(GCU)F	JRIZ01000147.1	JK9-3d	29978	30078	
tS(GCU)F	tS(GCU)F	JRIW01000142.1	SEY6210	29462	29362	
tS(GCU)F	tS(GCU)F	JRIU01000247.1	W303	79261	79361	
tS(GCU)F	tS(GCU)F	JRIX01000049.1	X2180-1A	39	1	
tS(GCU)F	tS(GCU)F	JRIX01000062.1	X2180-1A	1	28	
tS(GCU)F	tS(GCU)F	JRIF01000065.1	Y55	10961	10861	
tS(GCU)O	tS(GCU)O	JRIQ01000023.1	Sigma1278b	151139	151239	
tS(GCU)O	tS(GCU)O	JRIV01000055.1	CEN.PK2-1Ca	241672	241772	
tS(GCU)O	tS(GCU)O	JRIY01000077.1	D273-10B	80324	80224	
tS(GCU)O	tS(GCU)O	JRIT01000140.1	FL100	277953	278053	
tS(GCU)O	tS(GCU)O	JRIZ01000173.1	JK9-3d	151023	151123	
tS(GCU)O	tS(GCU)O	JRIP01000004.1	RM11-1A	302491	302453	
tS(GCU)O	tS(GCU)O	JRIW01000094.1	SEY6210	155586	155486	
tS(GCU)O	tS(GCU)O	JRIU01000133.1	W303	185285	185185	
tS(GCU)O	tS(GCU)O	JRIX01000055.1	X2180-1A	151006	151106	
tS(GCU)O	tS(GCU)O	JRIF01000083.1	Y55	47627	47727	
SUP19	tS(UGA)E	JRIQ01000113.1	Sigma1278b	10579	10480	
SUP19	tS(UGA)E	JRIV01000022.1	CEN.PK2-1Ca	10926	10845	
SUP19	tS(UGA)E	JRIY01000220.1	D273-10B	1926	2007	
SUP19	tS(UGA)E	JRIT01000156.1	FL100	153367	153448	
SUP19	tS(UGA)E	JRIZ01000172.1	JK9-3d	149459	149378	
SUP19	tS(UGA)E	JRIP01000116.1	RM11-1A	1926	2007	
